Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score,Segment
14419,11,7,1260.91,5,4,4,544,13,Best Customers
14420,100,4,1588.32,3,3,4,334,10,Loyal/Valuable
14421,58,6,2469.37,4,4,4,444,12,Best Customers
14422,1,19,10187.72,5,5,5,555,15,Best Customers
14423,219,3,916.61,2,3,3,233,8,Regular
14424,18,1,322.08,5,1,2,512,8,Regular
14425,435,3,661.39,1,3,3,133,7,Regular
14426,24,17,11338.49,4,5,5,455,14,Best Customers
14427,51,4,968.52,4,3,3,433,10,Loyal/Valuable
14428,8,5,1219.83,5,4,4,544,13,Best Customers
14429,404,1,516.28,2,1,2,212,5,At Risk / Lost
14430,512,3,1220.9,1,3,4,134,8,Regular
14431,303,4,2614.2,2,3,4,234,9,Loyal/Valuable
14432,10,6,2255.51,5,4,4,544,13,Best Customers
14433,466,1,289.6,1,1,2,112,4,At Risk / Lost
14434,22,6,1372.8,4,4,4,444,12,Best Customers
14435,502,1,90.42,1,1,1,111,3,At Risk / Lost
14436,99,2,271.7,3,2,1,321,6,Regular
14437,366,5,924.94,2,4,3,243,9,Loyal/Valuable
14438,307,1,131.9,2,1,1,211,4,At Risk / Lost
14439,320,5,9303.24,2,4,5,245,11,Loyal/Valuable
14440,9,13,6638.73,5,5,5,555,15,Best Customers
14441,1,11,4525.24,5,5,5,555,15,Best Customers
14442,205,7,4439.57,2,4,5,245,11,Loyal/Valuable
14443,54,5,2350.52,4,4,4,444,12,Best Customers
14444,457,1,132.04,1,1,1,111,3,At Risk / Lost
14445,456,1,221.65,1,1,1,111,3,At Risk / Lost
14446,1,5,1241.31,5,4,4,544,13,Best Customers
14447,19,6,1711.73,5,4,4,544,13,Best Customers
14448,10,2,375.35,5,2,2,522,9,Loyal/Valuable
14449,19,8,2482.8,5,4,4,544,13,Best Customers
14450,181,7,1128.44,3,4,3,343,10,Loyal/Valuable
14451,61,12,3234.97,3,5,5,355,13,Best Customers
14452,11,4,648.64,5,3,3,533,11,Loyal/Valuable
14453,191,1,119.93,2,1,1,211,4,At Risk / Lost
14454,377,5,960.35,2,4,3,243,9,Loyal/Valuable
14455,433,4,628.21,1,3,3,133,7,Regular
14456,6,9,3062.4,5,5,5,555,15,Best Customers
14457,311,1,113.64,2,1,1,211,4,At Risk / Lost
14458,381,1,237.42,2,1,1,211,4,At Risk / Lost
14459,156,2,5375.74,3,2,5,325,10,Loyal/Valuable
14460,111,9,1093.5,3,5,3,353,11,Loyal/Valuable
14461,149,13,6574.9,3,5,5,355,13,Best Customers
14462,67,12,2233.11,3,5,4,354,12,Best Customers
14463,99,4,771.57,3,3,3,333,9,Loyal/Valuable
14464,569,2,111.0,1,2,1,121,4,At Risk / Lost
14465,247,11,3946.03,2,5,5,255,12,Best Customers
14466,30,13,4646.9,4,5,5,455,14,Best Customers
14467,18,12,2220.99,5,5,4,554,14,Best Customers
14468,734,1,204.24,1,1,1,111,3,At Risk / Lost
14469,417,4,2055.36,1,3,4,134,8,Regular
14470,12,3,662.04,5,3,3,533,11,Loyal/Valuable
14471,592,2,400.95,1,2,2,122,5,At Risk / Lost
14472,104,9,2145.42,3,5,4,354,12,Best Customers
14473,75,2,234.34,3,2,1,321,6,Regular
14474,47,2,1244.78,4,2,4,424,10,Loyal/Valuable
14475,72,4,1151.15,3,3,3,333,9,Loyal/Valuable
14476,258,1,215.7,2,1,1,211,4,At Risk / Lost
14477,20,7,1969.6,5,4,4,544,13,Best Customers
14478,383,4,1256.71,2,3,4,234,9,Loyal/Valuable
14479,254,4,1283.16,2,3,4,234,9,Loyal/Valuable
14480,12,4,1283.57,5,3,4,534,12,Best Customers
14481,165,5,2311.49,3,4,4,344,11,Loyal/Valuable
14482,19,12,4341.26,5,5,5,555,15,Best Customers
14483,282,2,257.1,2,2,1,221,5,At Risk / Lost
14484,51,4,1070.98,4,3,3,433,10,Loyal/Valuable
14485,39,1,165.75,4,1,1,411,6,Regular
14486,512,2,175.5,1,2,1,121,4,At Risk / Lost
14487,27,7,1391.76,4,4,4,444,12,Best Customers
14488,68,1,1064.28,3,1,3,313,7,Regular
14489,208,4,1552.98,2,3,4,234,9,Loyal/Valuable
14490,407,2,1273.47,2,2,4,224,8,Regular
14491,176,2,468.13,3,2,2,322,7,Regular
14492,431,7,1921.91,1,4,4,144,9,Loyal/Valuable
14493,8,10,4980.3,5,5,5,555,15,Best Customers
14494,26,3,401.46,4,3,2,432,9,Loyal/Valuable
14495,51,3,174.8,4,3,1,431,8,Regular
14496,312,7,2546.58,2,4,4,244,10,Loyal/Valuable
14497,310,2,697.06,2,2,3,223,7,Regular
14498,43,10,3536.32,4,5,5,455,14,Best Customers
14499,27,7,2138.97,4,4,4,444,12,Best Customers
14500,89,3,356.85,3,3,2,332,8,Regular
14501,184,2,251.21,3,2,1,321,6,Regular
14502,20,11,2436.77,5,5,4,554,14,Best Customers
14503,4,6,3511.36,5,4,5,545,14,Best Customers
14504,48,4,673.26,4,3,3,433,10,Loyal/Valuable
14505,18,19,11859.04,5,5,5,555,15,Best Customers
14506,18,7,3290.67,5,4,5,545,14,Best Customers
14507,24,11,3199.68,4,5,5,455,14,Best Customers
14508,23,5,874.94,4,4,3,443,11,Loyal/Valuable
14509,535,1,110.95,1,1,1,111,3,At Risk / Lost
14510,376,3,1007.28,2,3,3,233,8,Regular
14511,12,5,1289.81,5,4,4,544,13,Best Customers
14512,188,7,1173.57,2,4,3,243,9,Loyal/Valuable
14513,101,6,788.01,3,4,3,343,10,Loyal/Valuable
14514,62,9,4598.98,3,5,5,355,13,Best Customers
14515,18,12,3729.31,5,5,5,555,15,Best Customers
14516,517,1,163.92,1,1,1,111,3,At Risk / Lost
14517,34,2,330.45,4,2,2,422,8,Regular
14518,65,1,157.42,3,1,1,311,5,At Risk / Lost
14519,684,2,206.09,1,2,1,121,4,At Risk / Lost
14520,2,2,270.6,5,2,1,521,8,Regular
14521,492,1,199.45,1,1,1,111,3,At Risk / Lost
14522,25,8,1758.62,4,4,4,444,12,Best Customers
14523,109,1,241.09,3,1,1,311,5,At Risk / Lost
14524,32,13,2742.01,4,5,4,454,13,Best Customers
14525,20,17,8133.89,5,5,5,555,15,Best Customers
14526,390,1,262.4,2,1,1,211,4,At Risk / Lost
14527,3,122,26228.6,5,5,5,555,15,Best Customers
14528,38,1,364.22,4,1,2,412,7,Regular
14529,61,3,620.04,3,3,3,333,9,Loyal/Valuable
14530,26,16,6090.95,4,5,5,455,14,Best Customers
14531,480,1,376.34,1,1,2,112,4,At Risk / Lost
14532,237,11,3842.23,2,5,5,255,12,Best Customers
14533,25,11,3466.37,4,5,5,455,14,Best Customers
14534,3,26,6065.71,5,5,5,555,15,Best Customers
14535,61,9,6014.78,3,5,5,355,13,Best Customers
14536,260,1,171.8,2,1,1,211,4,At Risk / Lost
14537,58,2,641.4,4,2,3,423,9,Loyal/Valuable
14538,65,5,1095.14,3,4,3,343,10,Loyal/Valuable
14539,16,2,537.48,5,2,2,522,9,Loyal/Valuable
14540,10,11,3770.39,5,5,5,555,15,Best Customers
14541,59,14,2499.68,4,5,4,454,13,Best Customers
14542,186,1,103.25,3,1,1,311,5,At Risk / Lost
14543,29,39,14599.27,4,5,5,455,14,Best Customers
14544,25,3,2965.48,4,3,5,435,12,Best Customers
14545,675,1,349.25,1,1,2,112,4,At Risk / Lost
14546,6,11,5178.95,5,5,5,555,15,Best Customers
14547,4,8,3895.69,5,4,5,545,14,Best Customers
14548,151,9,2627.49,3,5,4,354,12,Best Customers
14549,312,4,916.55,2,3,3,233,8,Regular
14550,11,4,1353.31,5,3,4,534,12,Best Customers
14551,19,7,880.04,5,4,3,543,12,Best Customers
14552,152,3,511.28,3,3,2,332,8,Regular
14553,20,9,1676.54,5,5,4,554,14,Best Customers
14554,11,4,2356.09,5,3,4,534,12,Best Customers
14555,58,6,2315.63,4,4,4,444,12,Best Customers
14556,597,3,835.34,1,3,3,133,7,Regular
14557,86,1,788.38,3,1,3,313,7,Regular
14558,655,3,553.8,1,3,2,132,6,Regular
14559,391,1,75.6,2,1,1,211,4,At Risk / Lost
14560,8,44,6114.03,5,5,5,555,15,Best Customers
14561,76,3,1080.76,3,3,3,333,9,Loyal/Valuable
14562,4,26,6649.5,5,5,5,555,15,Best Customers
14563,510,2,631.59,1,2,3,123,6,Regular
14564,435,2,2537.82,1,2,4,124,7,Regular
14565,96,5,3709.22,3,4,5,345,12,Best Customers
14566,111,4,4092.0,3,3,5,335,11,Loyal/Valuable
14567,57,2,1530.36,4,2,4,424,10,Loyal/Valuable
14568,436,1,919.7,1,1,3,113,5,At Risk / Lost
14569,2,4,598.98,5,3,2,532,10,Loyal/Valuable
14570,281,3,613.75,2,3,3,233,8,Regular
14571,426,1,161.65,1,1,1,111,3,At Risk / Lost
14572,4,11,5541.38,5,5,5,555,15,Best Customers
14573,180,13,2494.77,3,5,4,354,12,Best Customers
14574,733,1,143.7,1,1,1,111,3,At Risk / Lost
14575,489,1,460.71,1,1,2,112,4,At Risk / Lost
14576,373,1,70.8,2,1,1,211,4,At Risk / Lost
14577,13,7,1374.25,5,4,4,544,13,Best Customers
14578,4,1,168.63,5,1,1,511,7,Regular
14579,433,1,105.56,1,1,1,111,3,At Risk / Lost
14580,519,1,14.85,1,1,1,111,3,At Risk / Lost
14581,17,2,433.8,5,2,2,522,9,Loyal/Valuable
14582,41,1,114.11,4,1,1,411,6,Regular
14583,6,8,1781.03,5,4,4,544,13,Best Customers
14584,170,8,1684.11,3,4,4,344,11,Loyal/Valuable
14585,51,5,1143.27,4,4,3,443,11,Loyal/Valuable
14586,277,1,237.36,2,1,1,211,4,At Risk / Lost
14587,19,9,1601.14,5,5,4,554,14,Best Customers
14588,579,1,135.39,1,1,1,111,3,At Risk / Lost
14589,372,1,79.5,2,1,1,211,4,At Risk / Lost
14590,425,20,3006.62,1,5,5,155,11,Loyal/Valuable
14591,16,4,1413.24,5,3,4,534,12,Best Customers
14592,36,3,570.46,4,3,2,432,9,Loyal/Valuable
14593,22,12,3712.01,4,5,5,455,14,Best Customers
14594,8,2,634.83,5,2,3,523,10,Loyal/Valuable
14595,20,8,2164.45,5,4,4,544,13,Best Customers
14596,627,1,189.52,1,1,1,111,3,At Risk / Lost
14597,12,6,2201.54,5,4,4,544,13,Best Customers
14598,45,2,384.04,4,2,2,422,8,Regular
14599,391,2,474.54,2,2,2,222,6,Regular
14600,306,2,865.17,2,2,3,223,7,Regular
14601,11,1,213.96,5,1,1,511,7,Regular
14602,657,1,205.36,1,1,1,111,3,At Risk / Lost
14603,275,1,660.0,2,1,3,213,6,Regular
14604,634,1,143.86,1,1,1,111,3,At Risk / Lost
14605,375,4,917.21,2,3,3,233,8,Regular
14606,2,184,29837.55,5,5,5,555,15,Best Customers
14607,16,22,24097.68,5,5,5,555,15,Best Customers
14608,5,11,3352.94,5,5,5,555,15,Best Customers
14609,73,10,1486.2,3,5,4,354,12,Best Customers
14610,396,2,24.35,2,2,1,221,5,At Risk / Lost
14611,444,2,570.43,1,2,2,122,5,At Risk / Lost
14612,416,1,877.7,1,1,3,113,5,At Risk / Lost
14613,681,1,76.32,1,1,1,111,3,At Risk / Lost
14614,387,1,295.13,2,1,2,212,5,At Risk / Lost
14615,395,5,951.76,2,4,3,243,9,Loyal/Valuable
14616,243,5,527.78,2,4,2,242,8,Regular
14617,403,2,190.47,2,2,1,221,5,At Risk / Lost
14618,10,7,1278.42,5,4,4,544,13,Best Customers
14619,246,2,1275.29,2,2,4,224,8,Regular
14620,206,2,412.78,2,2,2,222,6,Regular
14621,2,9,2949.72,5,5,5,555,15,Best Customers
14622,185,1,320.58,3,1,2,312,6,Regular
14623,33,10,2059.58,4,5,4,454,13,Best Customers
14624,58,6,814.07,4,4,3,443,11,Loyal/Valuable
14625,197,11,4396.18,2,5,5,255,12,Best Customers
14626,24,11,5370.97,4,5,5,455,14,Best Customers
14627,380,1,462.75,2,1,2,212,5,At Risk / Lost
14628,92,5,1981.05,3,4,4,344,11,Loyal/Valuable
14629,5,2,925.71,5,2,3,523,10,Loyal/Valuable
14630,485,1,338.65,1,1,2,112,4,At Risk / Lost
14631,51,6,1985.74,4,4,4,444,12,Best Customers
14632,263,1,114.56,2,1,1,211,4,At Risk / Lost
14633,267,1,344.9,2,1,2,212,5,At Risk / Lost
14634,438,4,2092.56,1,3,4,134,8,Regular
14635,454,1,215.22,1,1,1,111,3,At Risk / Lost
14636,37,2,609.85,4,2,3,423,9,Loyal/Valuable
14637,678,1,106.68,1,1,1,111,3,At Risk / Lost
14638,51,1,443.6,4,1,2,412,7,Regular
14639,53,9,4789.51,4,5,5,455,14,Best Customers
14640,25,10,3633.76,4,5,5,455,14,Best Customers
14641,22,1,110.46,4,1,1,411,6,Regular
14642,59,1,96.12,4,1,1,411,6,Regular
14643,171,5,1540.09,3,4,4,344,11,Loyal/Valuable
14644,68,6,2213.82,3,4,4,344,11,Loyal/Valuable
14645,157,3,836.94,3,3,3,333,9,Loyal/Valuable
14646,2,145,525005.47,5,5,5,555,15,Best Customers
14647,202,2,420.22,2,2,2,222,6,Regular
14648,417,15,4546.86,1,5,5,155,11,Loyal/Valuable
14649,5,9,3727.46,5,5,5,555,15,Best Customers
14650,590,1,62.5,1,1,1,111,3,At Risk / Lost
14651,68,9,1896.32,3,5,4,354,12,Best Customers
14652,78,1,114.18,3,1,1,311,5,At Risk / Lost
14653,2,11,3399.33,5,5,5,555,15,Best Customers
14654,739,1,246.86,1,1,1,111,3,At Risk / Lost
14655,9,7,3878.51,5,4,5,545,14,Best Customers
14656,170,5,814.65,3,4,3,343,10,Loyal/Valuable
14657,18,6,1460.87,5,4,4,544,13,Best Customers
14658,6,2,207.2,5,2,1,521,8,Regular
14659,9,9,2529.93,5,5,4,554,14,Best Customers
14660,87,2,285.74,3,2,2,322,7,Regular
14661,27,1,107.95,4,1,1,411,6,Regular
14662,29,7,1348.53,4,4,4,444,12,Best Customers
14663,431,2,456.7,1,2,2,122,5,At Risk / Lost
14664,20,2,637.89,5,2,3,523,10,Loyal/Valuable
14665,61,7,2631.0,3,4,4,344,11,Loyal/Valuable
14666,25,1,195.25,4,1,1,411,6,Regular
14667,11,54,21757.49,5,5,5,555,15,Best Customers
14668,446,1,111.63,1,1,1,111,3,At Risk / Lost
14669,242,7,3210.03,2,4,5,245,11,Loyal/Valuable
14670,281,3,602.0,2,3,2,232,7,Regular
14671,550,2,1079.6,1,2,3,123,6,Regular
14672,235,4,1113.14,2,3,3,233,8,Regular
14673,4,7,3410.81,5,4,5,545,14,Best Customers
14674,510,1,173.66,1,1,1,111,3,At Risk / Lost
14675,17,2,1049.95,5,2,3,523,10,Loyal/Valuable
14676,32,12,8356.79,4,5,5,455,14,Best Customers
14677,593,1,184.91,1,1,1,111,3,At Risk / Lost
14678,580,1,386.44,1,1,2,112,4,At Risk / Lost
14679,382,3,1289.44,2,3,4,234,9,Loyal/Valuable
14680,26,58,57381.82,4,5,5,455,14,Best Customers
14681,72,6,875.15,3,4,3,343,10,Loyal/Valuable
14682,188,6,1495.86,2,4,4,244,10,Loyal/Valuable
14683,589,1,146.56,1,1,1,111,3,At Risk / Lost
14684,26,6,1451.6,4,4,4,444,12,Best Customers
14685,577,8,4599.84,1,4,5,145,10,Loyal/Valuable
14686,415,5,885.83,1,4,3,143,8,Regular
14687,107,3,1402.06,3,3,4,334,10,Loyal/Valuable
14688,8,28,7688.57,5,5,5,555,15,Best Customers
14689,209,1,112.8,2,1,1,211,4,At Risk / Lost
14690,45,4,777.38,4,3,3,433,10,Loyal/Valuable
14691,31,5,2114.33,4,4,4,444,12,Best Customers
14692,138,12,1745.09,3,5,4,354,12,Best Customers
14693,265,7,1165.36,2,4,3,243,9,Loyal/Valuable
14694,618,1,244.31,1,1,1,111,3,At Risk / Lost
14695,520,3,1620.07,1,3,4,134,8,Regular
14696,5,8,2767.9,5,4,4,544,13,Best Customers
14697,219,2,188.61,2,2,1,221,5,At Risk / Lost
14698,2,5,1250.76,5,4,4,544,13,Best Customers
14699,215,4,702.6,2,3,3,233,8,Regular
14700,33,5,3116.26,4,4,5,445,13,Best Customers
14701,11,15,4090.84,5,5,5,555,15,Best Customers
14702,2,29,6340.37,5,5,5,555,15,Best Customers
14703,15,1,318.17,5,1,2,512,8,Regular
14704,20,9,1783.57,5,5,4,554,14,Best Customers
14705,199,1,179.0,2,1,1,211,4,At Risk / Lost
14706,619,1,390.69,1,1,2,112,4,At Risk / Lost
14707,436,2,139.2,1,2,1,121,4,At Risk / Lost
14708,3,5,2132.33,5,4,4,544,13,Best Customers
14709,16,25,8846.38,5,5,5,555,15,Best Customers
14710,15,13,1922.59,5,5,4,554,14,Best Customers
14711,11,11,2213.8,5,5,4,554,14,Best Customers
14712,30,4,1328.07,4,3,4,434,11,Loyal/Valuable
14713,10,21,5418.87,5,5,5,555,15,Best Customers
14714,25,4,906.24,4,3,3,433,10,Loyal/Valuable
14715,25,8,1703.5,4,4,4,444,12,Best Customers
14716,44,3,565.45,4,3,2,432,9,Loyal/Valuable
14717,734,1,81.3,1,1,1,111,3,At Risk / Lost
14718,411,1,226.42,1,1,1,111,3,At Risk / Lost
14719,2,5,1602.13,5,4,4,544,13,Best Customers
14720,6,3,612.96,5,3,3,533,11,Loyal/Valuable
14721,380,1,115.77,2,1,1,211,4,At Risk / Lost
14722,148,3,513.37,3,3,2,332,8,Regular
14723,11,11,2076.11,5,5,4,554,14,Best Customers
14724,591,1,305.35,1,1,2,112,4,At Risk / Lost
14725,25,4,1315.24,4,3,4,434,11,Loyal/Valuable
14726,655,1,124.75,1,1,1,111,3,At Risk / Lost
14727,275,3,315.38,2,3,2,232,7,Regular
14728,414,1,190.58,1,1,1,111,3,At Risk / Lost
14729,374,3,907.38,2,3,3,233,8,Regular
14730,2,8,1895.66,5,4,4,544,13,Best Customers
14731,48,3,380.02,4,3,2,432,9,Loyal/Valuable
14732,9,19,5460.22,5,5,5,555,15,Best Customers
14733,17,15,16184.97,5,5,5,555,15,Best Customers
14734,426,4,1040.47,1,3,3,133,7,Regular
14735,4,55,12174.31,5,5,5,555,15,Best Customers
14736,486,2,384.13,1,2,2,122,5,At Risk / Lost
14737,4,4,3554.17,5,3,5,535,13,Best Customers
14738,43,9,1782.0,4,5,4,454,13,Best Customers
14739,5,25,12219.7,5,5,5,555,15,Best Customers
14740,198,11,4016.41,2,5,5,255,12,Best Customers
14741,12,7,1897.59,5,4,4,544,13,Best Customers
14742,436,1,579.85,1,1,2,112,4,At Risk / Lost
14743,593,1,50.48,1,1,1,111,3,At Risk / Lost
14744,17,14,3766.28,5,5,5,555,15,Best Customers
14745,113,12,2571.81,3,5,4,354,12,Best Customers
14746,407,4,593.5,2,3,2,232,7,Regular
14747,250,1,294.3,2,1,2,212,5,At Risk / Lost
14748,30,10,3152.32,4,5,5,455,14,Best Customers
14749,480,1,310.15,1,1,2,112,4,At Risk / Lost
14750,737,1,112.03,1,1,1,111,3,At Risk / Lost
14751,685,2,126.45,1,2,1,121,4,At Risk / Lost
14752,44,1,389.64,4,1,2,412,7,Regular
14753,88,2,869.51,3,2,3,323,8,Regular
14754,45,6,1550.48,4,4,4,444,12,Best Customers
14755,10,25,9861.8,5,5,5,555,15,Best Customers
14756,16,3,2526.56,5,3,4,534,12,Best Customers
14757,76,1,420.5,3,1,2,312,6,Regular
14758,145,7,2705.37,3,4,4,344,11,Loyal/Valuable
14759,5,3,1610.02,5,3,4,534,12,Best Customers
14760,298,1,89.2,2,1,1,211,4,At Risk / Lost
14761,59,3,447.92,4,3,2,432,9,Loyal/Valuable
14762,264,2,417.57,2,2,2,222,6,Regular
14764,47,1,278.3,4,1,1,411,6,Regular
14765,30,3,254.11,4,3,1,431,8,Regular
14766,9,11,6556.13,5,5,5,555,15,Best Customers
14767,475,1,382.81,1,1,2,112,4,At Risk / Lost
14768,18,2,192.6,5,2,1,521,8,Regular
14769,3,17,15651.18,5,5,5,555,15,Best Customers
14770,233,8,3637.64,2,4,5,245,11,Loyal/Valuable
14771,622,2,594.62,1,2,2,122,5,At Risk / Lost
14772,113,1,139.26,3,1,1,311,5,At Risk / Lost
14773,593,1,140.55,1,1,1,111,3,At Risk / Lost
14774,529,1,225.5,1,1,1,111,3,At Risk / Lost
14775,59,3,1418.46,4,3,4,434,11,Loyal/Valuable
14776,52,15,3708.3,4,5,5,455,14,Best Customers
14777,404,1,239.76,2,1,1,211,4,At Risk / Lost
14778,128,2,730.86,3,2,3,323,8,Regular
14779,281,3,254.4,2,3,1,231,6,Regular
14780,55,2,430.73,4,2,2,422,8,Regular
14782,320,1,200.1,2,1,1,211,4,At Risk / Lost
14783,660,1,307.3,1,1,2,112,4,At Risk / Lost
14784,27,3,409.98,4,3,2,432,9,Loyal/Valuable
14785,11,2,77.4,5,2,1,521,8,Regular
14786,551,1,90.96,1,1,1,111,3,At Risk / Lost
14787,472,1,110.65,1,1,1,111,3,At Risk / Lost
14788,8,3,1156.32,5,3,3,533,11,Loyal/Valuable
14789,29,1,197.64,4,1,1,411,6,Regular
14790,17,10,2486.67,5,5,4,554,14,Best Customers
14791,607,1,303.63,1,1,2,112,4,At Risk / Lost
14792,64,1,6.2,3,1,1,311,5,At Risk / Lost
14793,22,2,625.9,4,2,3,423,9,Loyal/Valuable
14794,3,9,1562.35,5,5,4,554,14,Best Customers
14795,167,1,131.45,3,1,1,311,5,At Risk / Lost
14796,2,27,10857.74,5,5,5,555,15,Best Customers
14797,508,1,300.31,1,1,2,112,4,At Risk / Lost
14798,53,8,724.31,4,4,3,443,11,Loyal/Valuable
14799,52,2,338.15,4,2,2,422,8,Regular
14800,48,17,7412.82,4,5,5,455,14,Best Customers
14801,62,1,193.14,3,1,1,311,5,At Risk / Lost
14803,163,3,845.55,3,3,3,333,9,Loyal/Valuable
14804,9,1,353.27,5,1,2,512,8,Regular
14805,16,7,1104.64,5,4,3,543,12,Best Customers
14806,76,2,303.43,3,2,2,322,7,Regular
14807,391,2,519.29,2,2,2,222,6,Regular
14808,40,7,2267.87,4,4,4,444,12,Best Customers
14809,622,2,686.76,1,2,3,123,6,Regular
14810,41,13,2517.07,4,5,4,454,13,Best Customers
14811,388,1,170.5,2,1,1,211,4,At Risk / Lost
14812,599,1,185.8,1,1,1,111,3,At Risk / Lost
14813,370,4,1030.02,2,3,3,233,8,Regular
14814,582,1,160.46,1,1,1,111,3,At Risk / Lost
14815,37,2,778.5,4,2,3,423,9,Loyal/Valuable
14816,198,1,21.85,2,1,1,211,4,At Risk / Lost
14817,201,7,3609.86,2,4,5,245,11,Loyal/Valuable
14818,74,6,1170.41,3,4,3,343,10,Loyal/Valuable
14819,65,4,454.21,3,3,2,332,8,Regular
14820,22,9,1194.81,4,5,3,453,12,Best Customers
14821,367,7,1286.45,2,4,4,244,10,Loyal/Valuable
14822,486,1,157.7,1,1,1,111,3,At Risk / Lost
14823,181,3,321.43,3,3,2,332,8,Regular
14824,11,10,4022.91,5,5,5,555,15,Best Customers
14825,4,24,4865.23,5,5,5,555,15,Best Customers
14826,582,2,385.2,1,2,2,122,5,At Risk / Lost
14827,666,1,0.0,1,1,1,111,3,At Risk / Lost
14828,197,13,9839.46,2,5,5,255,12,Best Customers
14829,30,7,1692.84,4,4,4,444,12,Best Customers
14830,54,1,197.13,4,1,1,411,6,Regular
14831,681,3,1676.57,1,3,4,134,8,Regular
14833,499,1,94.8,1,1,1,111,3,At Risk / Lost
14834,18,7,2172.26,5,4,4,544,13,Best Customers
14835,529,2,297.0,1,2,2,122,5,At Risk / Lost
14836,11,3,102.45,5,3,1,531,9,Loyal/Valuable
14837,90,9,3460.32,3,5,5,355,13,Best Customers
14838,424,2,773.67,1,2,3,123,6,Regular
14839,419,3,915.28,1,3,3,133,7,Regular
14840,268,2,362.71,2,2,2,222,6,Regular
14841,54,14,7163.0,4,5,5,455,14,Best Customers
14842,44,4,2529.69,4,3,4,434,11,Loyal/Valuable
14843,437,1,211.8,1,1,1,111,3,At Risk / Lost
14844,64,10,6702.43,3,5,5,355,13,Best Customers
14845,600,1,150.0,1,1,1,111,3,At Risk / Lost
14846,428,1,437.4,1,1,2,112,4,At Risk / Lost
14847,149,3,1348.95,3,3,4,334,10,Loyal/Valuable
14848,405,1,310.56,2,1,2,212,5,At Risk / Lost
14849,22,43,15729.55,4,5,5,455,14,Best Customers
14850,312,7,1760.11,2,4,4,244,10,Loyal/Valuable
14851,24,3,829.41,4,3,3,433,10,Loyal/Valuable
14852,59,18,6130.23,4,5,5,455,14,Best Customers
14853,25,5,1309.07,4,4,4,444,12,Best Customers
14854,79,11,4194.11,3,5,5,355,13,Best Customers
14855,120,7,6520.3,3,4,5,345,12,Best Customers
14856,37,3,1311.38,4,3,4,434,11,Loyal/Valuable
14857,60,7,3651.85,3,4,5,345,12,Best Customers
14858,506,1,180.75,1,1,1,111,3,At Risk / Lost
14859,13,5,1688.69,5,4,4,544,13,Best Customers
14860,20,1,170.32,5,1,1,511,7,Regular
14861,53,10,1380.73,4,5,4,454,13,Best Customers
14862,26,2,841.2,4,2,3,423,9,Loyal/Valuable
14863,30,1,266.76,4,1,1,411,6,Regular
14865,8,4,129.72,5,3,1,531,9,Loyal/Valuable
14866,11,18,20813.72,5,5,5,555,15,Best Customers
14867,186,16,2672.76,3,5,4,354,12,Best Customers
14868,4,12,4168.06,5,5,5,555,15,Best Customers
14869,9,6,2787.29,5,4,4,544,13,Best Customers
14870,262,6,1838.95,2,4,4,244,10,Loyal/Valuable
14871,4,9,1239.02,5,5,4,554,14,Best Customers
14872,484,3,816.6,1,3,3,133,7,Regular
14873,211,2,854.13,2,2,3,223,7,Regular
14874,536,1,116.18,1,1,1,111,3,At Risk / Lost
14875,108,3,2591.8,3,3,4,334,10,Loyal/Valuable
14876,522,2,256.7,1,2,1,121,4,At Risk / Lost
14877,419,2,437.0,1,2,2,122,5,At Risk / Lost
14878,13,25,4105.24,5,5,5,555,15,Best Customers
14879,685,1,185.06,1,1,1,111,3,At Risk / Lost
14880,78,3,691.19,3,3,3,333,9,Loyal/Valuable
14881,20,1,255.4,5,1,1,511,7,Regular
14882,27,14,3628.15,4,5,5,455,14,Best Customers
14883,19,6,761.59,5,4,3,543,12,Best Customers
14884,670,1,120.6,1,1,1,111,3,At Risk / Lost
14885,132,3,1598.12,3,3,4,334,10,Loyal/Valuable
14886,253,1,364.8,2,1,2,212,5,At Risk / Lost
14887,80,1,1862.0,3,1,4,314,8,Regular
14888,208,1,369.2,2,1,2,212,5,At Risk / Lost
14889,337,1,135.9,2,1,1,211,4,At Risk / Lost
14890,254,3,817.25,2,3,3,233,8,Regular
14891,149,4,1106.73,3,3,3,333,9,Loyal/Valuable
14892,691,1,202.35,1,1,1,111,3,At Risk / Lost
14893,10,3,1784.66,5,3,4,534,12,Best Customers
14894,86,3,1492.81,3,3,4,334,10,Loyal/Valuable
14895,8,37,24202.49,5,5,5,555,15,Best Customers
14896,205,8,2072.47,2,4,4,244,10,Loyal/Valuable
14897,8,8,3023.44,5,4,5,545,14,Best Customers
14898,24,14,3454.91,4,5,5,455,14,Best Customers
14899,396,1,1304.98,2,1,4,214,7,Regular
14900,523,1,13.92,1,1,1,111,3,At Risk / Lost
14901,12,12,2289.65,5,5,4,554,14,Best Customers
14902,26,3,1035.62,4,3,3,433,10,Loyal/Valuable
14903,22,5,2752.03,4,4,4,444,12,Best Customers
14904,3,4,1640.64,5,3,4,534,12,Best Customers
14905,158,8,1971.39,3,4,4,344,11,Loyal/Valuable
14907,4,16,6002.29,5,5,5,555,15,Best Customers
14908,75,2,381.9,3,2,2,322,7,Regular
14909,438,3,1404.68,1,3,4,134,8,Regular
14910,3,4,434.35,5,3,2,532,10,Loyal/Valuable
